affiliation_id,affiliation_name,character_id,character_key,display_name,name_suffix,source_character_name,role_title,evidence_kind,evidence_source,source_id,source_name,source_url,source_date_context,source_whois_id,evidence_excerpt,confidence,review_status,notes
damage_inc,Damage Inc.,char_kunduk,Kunduk,Kunduk,,Kunduk,special member,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Mercenary orc smiter clan; names/whois inspired by Metallica song.,medium,candidate,
damage_inc,Damage Inc.,char_piastr,Piastr,Piastr,,Piastr,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Mercenary orc smiter clan; names/whois inspired by Metallica song.,medium,candidate,
damage_inc,Damage Inc.,char_stolb,Stolb,Stolb,,Stolb,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Mercenary orc smiter clan; names/whois inspired by Metallica song.,medium,candidate,
damage_inc,Damage Inc.,char_zmej,Zmej,Zmej,,Zmej,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Mercenary orc smiter clan; names/whois inspired by Metallica song.,medium,candidate,
dead_horse_squad,Dead Horse Squad,,Euronymous,Euronymous,,,,listed_contact,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,Very short entry: growing.,medium,candidate,
durin_s_army,Durin's Army,char_ardent,Ardent,Ardent the Faithful,the Faithful,Ardent,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_ardent,Ardent,Ardent,,Ardent,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_ardent_1780899446,"Ardent the Faithful, Prophet of Durin's Army is a level forty-six Dwarven Patriarch [Retired]. Last login 6 months ago from [numer…",medium,candidate,
durin_s_army,Durin's Army,char_burli,Burli,Burli Basher,Basher,Burli,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,,Dòne,Dòne Bloodshed,Bloodshed,,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_fari,Fari,Fari Khórad,Khórad,Fari,Warmaster,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium_high,candidate,
durin_s_army,Durin's Army,char_fari,Fari,Fari,,Fari,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_fari_1781052317,"Fari Feelin Lucky, Gambler of Durin's Army is a Dwarf [Retired].",medium,candidate,
durin_s_army,Durin's Army,char_grumph,Grumph,Grumph Hrothgar,Hrothgar,Grumph,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_grumph,Grumph,Grumph,,Grumph,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_grumph_1780909630,"Grumph Hrothgar, Sniffer of Durin's Army is a Dwarf [Retired]. Last login 13 years, 2 months, and 13 days ago.",medium,candidate,
durin_s_army,Durin's Army,char_gròk,Gròk,Gròk Roks,Roks,Gròk,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_gròk,Gròk,Gròk,,Gròk,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_gròk_1780909597,"Gròk Róks, Warmonger of Durin's Army is a level thirty-seven Dwarven Bodyguard [Retired]. Last login 13 years, 2 months, a…",medium,candidate,
durin_s_army,Durin's Army,char_kibgil,Kibgil,Kibgil Swiftfoot,Swiftfoot,Kibgil,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_kibgil,Kibgil,Kibgil,,Kibgil,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_kibgil_1781052404,"Kibgil and Bits, the Wall of Durin's Army is a Dwarf [Retired]. I am not a ranger, and am done answering questions. Unless you…",medium,candidate,
durin_s_army,Durin's Army,char_lian,Lian,Lian,,Lian,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_lian,Lian,Lian,,Lian,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_lian_1781052449,"Lian, Patriarch of Durin's Army is a level twenty-eight Dwarven Patriarch [Retired]. Last login 2 years, 9 months, an…",medium,candidate,
durin_s_army,Durin's Army,char_líëf,Líëf,Líëf O'le,O'le,Líëf,Chieftain,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium_high,candidate,
durin_s_army,Durin's Army,char_líëf,Líëf,Líëf,,Líëf,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_líëf_1780912894,"Líëf O'le, Commander of Durin's Army is a Dwarf [Retired]. There are two yous that exist. The you that is in your mind, and…",medium,candidate,
durin_s_army,Durin's Army,char_nari,Nari,Nari Khórad,Khórad,Nari,Chancellor,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium_high,candidate,
durin_s_army,Durin's Army,char_nari,Nari,Nari,,Nari,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_nari_1780913927,"Nari Khórad, Chancellor of Durin's Army is a level thirty-nine Dwarven Warden [Retired]. Last login 10 years, 1 month, and 17…",medium,candidate,
durin_s_army,Durin's Army,char_ritz,Ritz,Ritz Blitz,Blitz,Ritz,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_roy,Roy,Roy Boy,Boy,Roy,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_roy,Roy,Roy,,Roy,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_roy_1781052535,"Roy Boy, Jester of Durin's Army is a Dwarf [Retired]. Last login 21 years and 7 months ago.",medium,candidate,
durin_s_army,Durin's Army,char_strah,Strah,Strah The Protector,The Protector,Strah,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_strah,Strah,Strah,,Strah,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_strah_1781052558,"Strah The Protector of Durin's Army is a level thirty-two Dwarven Axemaster [Retired]. Last login 21 years, 9 months, and…",medium,candidate,
durin_s_army,Durin's Army,char_téar,Téar,Téar Oldenburg,Oldenburg,Téar,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_uber,Uber,Uber Gukmo,Gukmo,Uber,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_army,Durin's Army,char_vräsh,Vräsh,Vräsh Ugmök,Ugmök,Vräsh,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Founded to combat evil in Arda; leadership roles listed as Chieftain, Chancellor, Warmaster.",medium,candidate,
durin_s_house,Durin's House,char_brawn,Brawn,Brawn,,Brawn,founder; elder; emissary,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium_high,candidate,Founder; formerly associated with Thorin's Tribe.
durin_s_house,Durin's House,char_brawn,Brawn,Brawn Firmfoot,Firmfoot,Brawn,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_bruni,Bruni,Bruni,,Bruni,founder; elder,founder,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium_high,candidate,Founder; formerly associated with Thorin's Tribe.
durin_s_house,Durin's House,char_bruni,Bruni,Bruni Brighthead,Brighthead,Bruni,,listed_member,2003_clans_webpage_member_list,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,,"Dwarven house/clan, originally Thorin's Tribe, later renamed Durin's House.",medium,candidate,
durin_s_house,Durin's House,char_bruni,Bruni,Bruni,,Bruni,,whois_affiliation_name_match,whois_records_raw_text,2003_elvenrunes_clans,Elvenrunes MUME Clans page,https://elvenrunes.com/mume/clans.html,Webpage current in 2003,whois_bruni_1780907288,"Bruni Brighthead, Intelligent of Durin's House is a level forty Dwarven Patriarch [Retired]. Last login 13 years and 5 days ago from…",medium,candidate,
